HGNC ID	Approved symbol	Alias symbol	Previous symbol
HGNC:25111	CTAGE7P	MGC33437	CTAGE7
HGNC:25111	CTAGE7P	rcCTAGE5	CTAGEP
HGNC:25111	CTAGE7P	rcCTAGE5	CTAGE7
HGNC:37294	CTAGE8		
HGNC:37275	CTAGE9		
HGNC:37288	CTAGE10P		
HGNC:37293	CTAGE11P		
HGNC:37297	CTAGE12P		
HGNC:37298	CTAGE13P		
HGNC:37299	CTAGE14P		
HGNC:37295	CTAGE15		CTAGE15P
HGNC:41967	CTAGE16P		
HGNC:2494	CTBP1	BARS	
HGNC:48337	CTBP1-AS	PCAT10	
HGNC:28307	CTBP1-DT	MGC21675	C4orf42
HGNC:28307	CTBP1-DT	MGC21675	CTBP1-AS1
HGNC:28307	CTBP1-DT	MGC21675	CTBP1-AS2
HGNC:2495	CTBP2	ribeye	
HGNC:23940	CTBP2P1		
HGNC:45194	CTBP2P2		
HGNC:45195	CTBP2P3		
HGNC:45196	CTBP2P4		
HGNC:45197	CTBP2P5		
HGNC:45198	CTBP2P6		
HGNC:45199	CTBP2P7		
HGNC:45200	CTBP2P8		
HGNC:2496	CTBS		CTB
HGNC:26169	CTC1	FLJ22170	C17orf68
HGNC:26169	CTC1	AAF132	C17orf68
HGNC:13723	CTCF		
HGNC:16234	CTCFL	dJ579F20.2	
HGNC:16234	CTCFL	BORIS	
HGNC:16234	CTCFL	CT27	
HGNC:2497	CTD		
HGNC:19085	CTDNEP1	HSA011916	DULLARD
HGNC:19085	CTDNEP1	NET56	DULLARD
HGNC:2498	CTDP1	FCP1	
HGNC:21614	CTDSP1	NLIIF	
HGNC:21614	CTDSP1	SCP1	
HGNC:17077	CTDSP2	OS4	
HGNC:17077	CTDSP2	SCP2	
HGNC:17077	CTDSP2	PSR2	
HGNC:16890	CTDSPL	HYA22	C3orf8
HGNC:16890	CTDSPL	SCP3	C3orf8
HGNC:16890	CTDSPL	PSR1	C3orf8
HGNC:16890	CTDSPL	RBSP3	C3orf8
HGNC:26936	CTDSPL2	HSPC129	
HGNC:26936	CTDSPL2	FLJ10523	
HGNC:2499	CTF1	CT-1	
HGNC:2499	CTF1	CT1	
HGNC:33173	CTF2P	NP	
HGNC:23461	CTGLF8P		
HGNC:2501	CTH		
HGNC:2502	CTHM		
HGNC:18831	CTHRC1		
HGNC:50463	CTHRC1P1		
HGNC:23925	CTIF		KIAA0427
HGNC:2505	CTLA4	CD152	CELIAC3
HGNC:2505	CTLA4	CD152	IDDM12
HGNC:2505	CTLA4	CD	CELIAC3
HGNC:2505	CTLA4	CD	IDDM12
HGNC:2505	CTLA4	GSE	CELIAC3
HGNC:2505	CTLA4	GSE	IDDM12
HGNC:2505	CTLA4	CTLA-4	CELIAC3
HGNC:2505	CTLA4	CTLA-4	IDDM12
HGNC:2509	CTNNA1	CAP102	
HGNC:2513	CTNNA1P1		CTNNAP1
HGNC:2510	CTNNA2	CAP-R	
HGNC:2510	CTNNA2	CT114	
HGNC:2511	CTNNA3	VR22	
HGNC:2511	CTNNA3	MGC26194	
HGNC:2512	CTNNAL1	CLLP	
HGNC:2512	CTNNAL1	alpha-CATU	
HGNC:2514	CTNNB1	beta-catenin	CTNNB
HGNC:2514	CTNNB1	armadillo	CTNNB
HGNC:16913	CTNNBIP1	ICAT	
HGNC:16913	CTNNBIP1	MGC15093	
HGNC:15879	CTNNBL1	FLJ21108	C20orf33
HGNC:15879	CTNNBL1	P14L	C20orf33
HGNC:15879	CTNNBL1	P14	C20orf33
HGNC:15879	CTNNBL1	NAP	C20orf33
HGNC:15879	CTNNBL1	NYD-SP19	C20orf33
HGNC:2515	CTNND1	KIAA0384	CTNND
HGNC:2515	CTNND1	p120	CTNND
HGNC:2515	CTNND1	p120cas	CTNND
HGNC:2515	CTNND1	p120ctn	CTNND
HGNC:2516	CTNND2	NPRAP	
HGNC:2516	CTNND2	GT24	
HGNC:2518	CTNS	CTNS-LSB	
HGNC:2518	CTNS	PQLC4	
HGNC:2518	CTNS	SLC66A4	
HGNC:30997	CTPL1	CAAR	
HGNC:2519	CTPS1	GATD5	CTPS
HGNC:2520	CTPS2		
HGNC:16850	CTR9	KIAA0155	SH2BP1
HGNC:16850	CTR9	TSBP	SH2BP1
HGNC:16850	CTR9	p150TSP	SH2BP1
HGNC:2521	CTRB1		CTRB
HGNC:2522	CTRB2		
HGNC:2523	CTRC	CLCR	
HGNC:2523	CTRC	ELA4	
HGNC:2524	CTRL		
HGNC:9251	CTSA		GSL
HGNC:9251	CTSA		PPGB
HGNC:2527	CTSB		
HGNC:2528	CTSC	DPP1	PLS
HGNC:2528	CTSC	DPP1	PALS
HGNC:2529	CTSD	CLN10	CPSD
HGNC:2530	CTSE		
HGNC:2531	CTSF	CATSF	
HGNC:2531	CTSF	CLN13	
HGNC:2532	CTSG	CG	
HGNC:2533	CTSGL1		
HGNC:2535	CTSH	ACC-4	CPSB
HGNC:2535	CTSH	ACC-5	CPSB
HGNC:2535	CTSH	ACC4	CPSB
HGNC:2535	CTSH	ACC5	CPSB
HGNC:2536	CTSK	PKND	CTSO2
HGNC:2536	CTSK	PKND	CTSO
HGNC:2536	CTSK	PKND	PYCD
HGNC:2537	CTSL	FLJ31037	CTSL1
HGNC:33132	CTSL3P	HCTSL-s	CTSL3
HGNC:2539	CTSLP1		CTSLL
HGNC:2539	CTSLP1		CTSLL1
HGNC:2539	CTSLP1		CTSL1P1
HGNC:2540	CTSLP2	bA342C24.4	CTSLL2
HGNC:2540	CTSLP2	bA342C24.4	CTSL1P2
HGNC:2540	CTSLP2	bA342C24.4	CTSLP5
HGNC:2540	CTSLP2	bA342C24.4	CTSLL5
HGNC:2540	CTSLP2	bA342C24.4	CTSL1P5
HGNC:2540	CTSLP2	bA342C24.4	CTSLP7
HGNC:2540	CTSLP2	bA342C24.4	CTSLL7
HGNC:2540	CTSLP2	bA342C24.4	CTSL1P7
HGNC:2540	CTSLP2	bA144G6.6	CTSLL2
HGNC:2540	CTSLP2	bA144G6.6	CTSL1P2
HGNC:2540	CTSLP2	bA144G6.6	CTSLP5
HGNC:2540	CTSLP2	bA144G6.6	CTSLL5
HGNC:2540	CTSLP2	bA144G6.6	CTSL1P5
HGNC:2540	CTSLP2	bA144G6.6	CTSLP7
HGNC:2540	CTSLP2	bA144G6.6	CTSLL7
HGNC:2540	CTSLP2	bA144G6.6	CTSL1P7
HGNC:2541	CTSLP3		CTSLL3
HGNC:2541	CTSLP3		CTSL1P3
HGNC:23645	CTSLP4	bA564C4.3	CTSLL4
HGNC:23645	CTSLP4	bA564C4.3	CTSL1P4
HGNC:23645	CTSLP4	OTTHUMG00000018237	CTSLL4
HGNC:23645	CTSLP4	OTTHUMG00000018237	CTSL1P4
HGNC:23611	CTSLP6	bA479O17.1	CTSLL6
HGNC:23611	CTSLP6	bA479O17.1	CTSL1P6
HGNC:39084	CTSLP8		CTSL1P8
HGNC:2542	CTSO		CTSO1
HGNC:2545	CTSS		
HGNC:2538	CTSV	CTSU	CTSL2
HGNC:2546	CTSW		
HGNC:2547	CTSZ	CTSX	
HGNC:3338	CTTN		EMS1
HGNC:15679	CTTNBP2	KIAA1758	CORTBP2
HGNC:15679	CTTNBP2	KIAA1758	C7orf8
HGNC:15679	CTTNBP2	Orf4	CORTBP2
HGNC:15679	CTTNBP2	Orf4	C7orf8
HGNC:25330	CTTNBP2NL	DKFZp547A023	
HGNC:29590	CTU1	MGC17332	ATPBD3
HGNC:29590	CTU1	NCS6	ATPBD3
HGNC:28005	CTU2	NCS2	C16orf84
HGNC:31108	CTXN1	FLJ25968	
HGNC:31109	CTXN2		
HGNC:31110	CTXN3		
HGNC:50507	CTXND1		LINC01314
HGNC:53440	CTXND2		
HGNC:2548	CUBN	IFCR	MGA1
HGNC:2548	CUBN	gp280	MGA1
HGNC:44983	CUBNP1		
HGNC:44984	CUBNP2		
HGNC:44985	CUBNP3		
HGNC:31350	CUEDC1		
HGNC:28352	CUEDC2	MGC2491	C10orf66
HGNC:2551	CUL1		
HGNC:49567	CUL1P1		
HGNC:2552	CUL2		
HGNC:2553	CUL3		
HGNC:2554	CUL4A		
HGNC:44027	CUL4AP1		
HGNC:2555	CUL4B		
HGNC:2556	CUL5	VACM-1	
HGNC:21024	CUL7	dJ20C7.5	KIAA0076
HGNC:15982	CUL9	H7AP1	
HGNC:15982	CUL9	KIAA0708	
HGNC:15982	CUL9	PARC	
HGNC:21101	CUTA		C6orf82
HGNC:21101	CUTA		ACHAP
HGNC:27367	CUTALP		PSMD5-AS1
HGNC:24271	CUTC	CGI-32	
HGNC:2557	CUX1	CDP	CUTL1
HGNC:2557	CUX1	CDP1	CUTL1
HGNC:2557	CUX1	CUX	CUTL1
HGNC:2557	CUX1	CUT	CUTL1
HGNC:2557	CUX1	Clox	CUTL1
HGNC:2557	CUX1	CDP/Cut	CUTL1
HGNC:2557	CUX1	CDP/Cux	CUTL1
HGNC:2557	CUX1	Cux/CDP	CUTL1
HGNC:2557	CUX1	CASP	CUTL1
HGNC:2557	CUX1	GOLIM6	CUTL1
HGNC:19347	CUX2	KIAA0293	CUTL2
HGNC:19347	CUX2	CDP2	CUTL2
HGNC:33694	CUX2P1		
HGNC:33695	CUX2P2		
HGNC:17937	CUZD1	ERG-1	
HGNC:17937	CUZD1	UO-44	
HGNC:26939	CWC15	C11orf5	
HGNC:26939	CWC15	HSPC148	
HGNC:26939	CWC15	Cwf15	
HGNC:26939	CWC15	AD002	
HGNC:29322	CWC22	KIAA1604	
HGNC:29322	CWC22	EIF4GL	
HGNC:29322	CWC22	fSAPb	
HGNC:29322	CWC22	NCM	
HGNC:25989	CWC25	FLJ20291	CCDC49
HGNC:10664	CWC27	NY-CO-10	SDCCAG10
HGNC:10664	CWC27	SDCCAG-10	SDCCAG10
HGNC:25613	CWF19L1	FLJ10998	
HGNC:25613	CWF19L1	hDrn1	
HGNC:26508	CWF19L2	FLJ32343	
HGNC:26133	CWH43	FLJ21511	
HGNC:26133	CWH43	CWH43-C	
HGNC:26133	CWH43	PGAP2IP	
HGNC:10647	CX3CL1	NTN	SCYD1
HGNC:10647	CX3CL1	C3Xkine	SCYD1
HGNC:10647	CX3CL1	ABCD-3	SCYD1
HGNC:10647	CX3CL1	CXC3C	SCYD1
HGNC:10647	CX3CL1	CXC3	SCYD1
HGNC:10647	CX3CL1	fractalkine	SCYD1
HGNC:10647	CX3CL1	neurotactin	SCYD1
HGNC:2558	CX3CR1	CMKDR1	GPR13
HGNC:2558	CX3CR1	CMKDR1	CMKBRL1
HGNC:2558	CX3CR1	V28	GPR13
HGNC:2558	CX3CR1	V28	CMKBRL1
HGNC:2558	CX3CR1	CCRL1	GPR13
HGNC:2558	CX3CR1	CCRL1	CMKBRL1
HGNC:2559	CXADR	CAR	
HGNC:23770	CXADRP1	CAR	
HGNC:23770	CXADRP1	CXADRP	
HGNC:33973	CXADRP2		
HGNC:33974	CXADRP3		
HGNC:2560	CXB3S		
HGNC:4602	CXCL1	SCYB1	MGSA
HGNC:4602	CXCL1	SCYB1	GRO1
HGNC:4602	CXCL1	SCYB1	FSP
HGNC:4602	CXCL1	GROa	MGSA
HGNC:4602	CXCL1	GROa	GRO1
HGNC:4602	CXCL1	GROa	FSP
HGNC:4602	CXCL1	MGSA-a	MGSA
HGNC:4602	CXCL1	MGSA-a	GRO1
HGNC:4602	CXCL1	MGSA-a	FSP
HGNC:4602	CXCL1	NAP-3	MGSA
HGNC:4602	CXCL1	NAP-3	GRO1
HGNC:4602	CXCL1	NAP-3	FSP
HGNC:10641	CXCL1P1	MGSAP	SCYB1P
HGNC:10641	CXCL1P1	MGSAP	CXCL1P
HGNC:10641	CXCL1P1	GROP	SCYB1P
HGNC:10641	CXCL1P1	GROP	CXCL1P
HGNC:10641	CXCL1P1	GRO1P	SCYB1P
HGNC:10641	CXCL1P1	GRO1P	CXCL1P
HGNC:4603	CXCL2	SCYB2	GRO2
HGNC:4603	CXCL2	GROb	GRO2
HGNC:4603	CXCL2	MIP-2a	GRO2
HGNC:4603	CXCL2	MGSA-b	GRO2
HGNC:4603	CXCL2	CINC-2a	GRO2
HGNC:4604	CXCL3	SCYB3	GRO3
HGNC:4604	CXCL3	GROg	GRO3
HGNC:4604	CXCL3	MIP-2b	GRO3
HGNC:4604	CXCL3	CINC-2b	GRO3
HGNC:10642	CXCL5	ENA-78	SCYB5
HGNC:10643	CXCL6	GCP-2	SCYB6
HGNC:10643	CXCL6	CKA-3	SCYB6
HGNC:6025	CXCL8	SCYB8	IL8
HGNC:6025	CXCL8	LUCT	IL8
HGNC:6025	CXCL8	LECT	IL8
HGNC:6025	CXCL8	MDNCF	IL8
HGNC:6025	CXCL8	TSG-1	IL8
HGNC:6025	CXCL8	IL-8	IL8
HGNC:6025	CXCL8	NAP-1	IL8
HGNC:6025	CXCL8	3-10C	IL8
HGNC:6025	CXCL8	MONAP	IL8
HGNC:6025	CXCL8	AMCF-I	IL8
HGNC:6025	CXCL8	LYNAP	IL8
HGNC:6025	CXCL8	NAF	IL8
HGNC:6025	CXCL8	b-ENAP	IL8
HGNC:6025	CXCL8	GCP-1	IL8
HGNC:6025	CXCL8	K60	IL8
HGNC:6025	CXCL8	GCP1	IL8
HGNC:6025	CXCL8	NAP1	IL8
HGNC:7098	CXCL9	SCYB9	CMK
HGNC:7098	CXCL9	SCYB9	MIG
HGNC:7098	CXCL9	Humig	CMK
HGNC:7098	CXCL9	Humig	MIG
HGNC:7098	CXCL9	crg-10	CMK
HGNC:7098	CXCL9	crg-10	MIG
HGNC:10637	CXCL10	IFI10	INP10
HGNC:10637	CXCL10	IFI10	SCYB10
HGNC:10637	CXCL10	IP-10	INP10
HGNC:10637	CXCL10	IP-10	SCYB10
HGNC:10637	CXCL10	crg-2	INP10
HGNC:10637	CXCL10	crg-2	SCYB10
HGNC:10637	CXCL10	mob-1	INP10
HGNC:10637	CXCL10	mob-1	SCYB10
HGNC:10637	CXCL10	C7	INP10
HGNC:10637	CXCL10	C7	SCYB10
HGNC:10637	CXCL10	gIP-10	INP10
HGNC:10637	CXCL10	gIP-10	SCYB10
HGNC:10638	CXCL11	H174	SCYB9B
HGNC:10638	CXCL11	H174	SCYB11
HGNC:10638	CXCL11	b-R1	SCYB9B
HGNC:10638	CXCL11	b-R1	SCYB11
HGNC:10638	CXCL11	I-TAC	SCYB9B
HGNC:10638	CXCL11	I-TAC	SCYB11
HGNC:10638	CXCL11	IP-9	SCYB9B
HGNC:10638	CXCL11	IP-9	SCYB11
HGNC:10672	CXCL12	SCYB12	SDF1A
HGNC:10672	CXCL12	SCYB12	SDF1B
HGNC:10672	CXCL12	SCYB12	SDF1
HGNC:10672	CXCL12	SDF-1a	SDF1A
HGNC:10672	CXCL12	SDF-1a	SDF1B
HGNC:10672	CXCL12	SDF-1a	SDF1
HGNC:10672	CXCL12	SDF-1b	SDF1A
HGNC:10672	CXCL12	SDF-1b	SDF1B
HGNC:10672	CXCL12	SDF-1b	SDF1
HGNC:10672	CXCL12	PBSF	SDF1A
HGNC:10672	CXCL12	PBSF	SDF1B
HGNC:10672	CXCL12	PBSF	SDF1
HGNC:10672	CXCL12	TLSF-a	SDF1A
HGNC:10672	CXCL12	TLSF-a	SDF1B
HGNC:10672	CXCL12	TLSF-a	SDF1
HGNC:10672	CXCL12	TLSF-b	SDF1A
HGNC:10672	CXCL12	TLSF-b	SDF1B
HGNC:10672	CXCL12	TLSF-b	SDF1
HGNC:10672	CXCL12	TPAR1	SDF1A
HGNC:10672	CXCL12	TPAR1	SDF1B
HGNC:10672	CXCL12	TPAR1	SDF1
HGNC:10639	CXCL13	BLC	SCYB13
HGNC:10639	CXCL13	BCA-1	SCYB13
HGNC:10639	CXCL13	BLR1L	SCYB13
HGNC:10639	CXCL13	ANGIE	SCYB13
HGNC:10639	CXCL13	ANGIE2	SCYB13
HGNC:10640	CXCL14	BRAK	SCYB14
HGNC:10640	CXCL14	NJAC	SCYB14
HGNC:10640	CXCL14	bolekine	SCYB14
HGNC:10640	CXCL14	Kec	SCYB14
HGNC:10640	CXCL14	MIP-2g	SCYB14
HGNC:10640	CXCL14	BMAC	SCYB14
HGNC:10640	CXCL14	KS1	SCYB14
HGNC:16642	CXCL16	SR-PSOX	
HGNC:16642	CXCL16	CXCLG16	
HGNC:16642	CXCL16	SRPSOX	
HGNC:19232	CXCL17	Dcip1	
HGNC:19232	CXCL17	UNQ473	
HGNC:19232	CXCL17	DMC	
HGNC:19232	CXCL17	VCC1	
HGNC:6026	CXCR1	CKR-1	CMKAR1
HGNC:6026	CXCR1	CKR-1	IL8RA
HGNC:6026	CXCR1	CDw128a	CMKAR1
HGNC:6026	CXCR1	CDw128a	IL8RA
HGNC:6026	CXCR1	CD181	CMKAR1
HGNC:6026	CXCR1	CD181	IL8RA
HGNC:6027	CXCR2	CMKAR2	IL8RB
HGNC:6027	CXCR2	CD182	IL8RB
HGNC:6028	CXCR2P1		IL8RBP
HGNC:6028	CXCR2P1		CXCR2P
HGNC:4540	CXCR3	CKR-L2	GPR9
HGNC:4540	CXCR3	CMKAR3	GPR9
HGNC:4540	CXCR3	IP10-R	GPR9
HGNC:4540	CXCR3	MigR	GPR9
HGNC:4540	CXCR3	CD183	GPR9
HGNC:2561	CXCR4	LESTR	
HGNC:2561	CXCR4	NPY3R	
HGNC:2561	CXCR4	HM89	
HGNC:2561	CXCR4	NPYY3R	
HGNC:2561	CXCR4	D2S201E	
HGNC:2561	CXCR4	fusin	
HGNC:2561	CXCR4	HSY3RR	
HGNC:2561	CXCR4	NPYR	
HGNC:2561	CXCR4	CD184	
HGNC:1060	CXCR5	MDR15	BLR1
HGNC:1060	CXCR5	CD185	BLR1
HGNC:16647	CXCR6	TYMSTR	
HGNC:16647	CXCR6	STRL33	
HGNC:16647	CXCR6	BONZO	
HGNC:16647	CXCR6	CD186	
HGNC:25667	CXorf21	FLJ11577	
HGNC:28589	CXorf38	MGC39350	
HGNC:28089	CXorf40A	EOLA1	CXorf40
HGNC:17402	CXorf40B		
HGNC:30891	CXorf49		
HGNC:34229	CXorf49B		
HGNC:30533	CXorf51A		CXorf51
HGNC:42787	CXorf51B		
HGNC:26239	CXorf56	FLJ22965	
HGNC:26356	CXorf58	FLJ25444	
HGNC:33713	CXorf65		
HGNC:33743	CXorf66	RP11-35F15.2	
HGNC:33743	CXorf66	SGPX	
HGNC:33738	CXorf67		
HGNC:24343	CXXC1	HsT2645	
HGNC:24343	CXXC1	PCCX1	
HGNC:24343	CXXC1	hCGBP	
HGNC:24343	CXXC1	PHF18	
HGNC:24343	CXXC1	CGBP	
HGNC:24343	CXXC1	SPP1	
HGNC:24343	CXXC1	CFP1	
HGNC:24343	CXXC1	ZCGPC1	
HGNC:27864	CXXC1P1	FLJ36789	CXorf25
HGNC:27864	CXXC1P1	FLJ36789	NCRNA00236
HGNC:24593	CXXC4	IDAX	
HGNC:41054	CXXC4-AS1		
HGNC:26943	CXXC5	HSPC195	
HGNC:26943	CXXC5	RINF	
HGNC:26943	CXXC5	WID	
HGNC:53009	CXXC5-AS1		
HGNC:2570	CYB5A		CYB5
HGNC:2572	CYB5AP1		
HGNC:2573	CYB5AP2		CYB5P2
HGNC:2574	CYB5AP3	Psgb-5-1	CYB5P3
HGNC:2575	CYB5AP4	bA189G24.1	CYB5P4
HGNC:2575	CYB5AP4	Psgb-5-2	CYB5P4
HGNC:2576	CYB5AP5		CYB5P5
HGNC:24374	CYB5B	CYB5-M	
HGNC:26516	CYB5D1	FLJ32499	
HGNC:28471	CYB5D2	MGC32124	
HGNC:13397	CYB5R1	humb5R2	NQO3A2
HGNC:24376	CYB5R2		
HGNC:2873	CYB5R3		DIA1
HGNC:20147	CYB5R4	b5+b5R	NCB5OR
HGNC:20147	CYB5R4	dJ676J13.1	NCB5OR
HGNC:32220	CYB5RL	LOC606495	
HGNC:2571	CYB561	FRRS2	
HGNC:2571	CYB561	CYB561A1	
HGNC:23014	CYB561A3		CYBASC3
HGNC:26804	CYB561D1	FLJ39035	
HGNC:26804	CYB561D1	FLJ44753	
HGNC:30253	CYB561D2	101F6	
HGNC:30253	CYB561D2	TSP10	
HGNC:2577	CYBA	p22-PHOX	
HGNC:2578	CYBB	GP91-PHOX	CGD
HGNC:2578	CYBB	NOX2	CGD
HGNC:28672	CYBC1	MGC4368	C17orf62
HGNC:28672	CYBC1	FLJ90469	C17orf62
HGNC:28672	CYBC1	Eros	C17orf62
HGNC:20797	CYBRD1	DCYTB	
HGNC:20797	CYBRD1	FLJ23462	
HGNC:20797	CYBRD1	FRRS3	
HGNC:20797	CYBRD1	CYB561A2	
HGNC:2579	CYC1	UQCR4	
HGNC:19986	CYCS	HCS	
HGNC:19986	CYCS	CYC	
HGNC:20095	CYCSP1	HC5	
HGNC:20095	CYCSP1	HCP36	
HGNC:24410	CYCSP2	HCP37	
HGNC:24395	CYCSP3	HCP21	
HGNC:24395	CYCSP3	HS7	
HGNC:24413	CYCSP4	HCP4	
HGNC:24416	CYCSP5	HCP5	
HGNC:24421	CYCSP6	HCP6	
HGNC:24422	CYCSP7	HCP7	
HGNC:24423	CYCSP8	HCP8	
HGNC:24384	CYCSP10	HCP10	
HGNC:24385	CYCSP11	HCP11	
HGNC:24386	CYCSP12	HCP12	CYCSP13
HGNC:24386	CYCSP12	HCP13	CYCSP13
HGNC:24388	CYCSP14	HCP14	
HGNC:24389	CYCSP16	HCP16	
HGNC:24390	CYCSP17	HCP17	
HGNC:24391	CYCSP18	HCP18	
HGNC:24392	CYCSP19	HCP19	
HGNC:24394	CYCSP20	HCP20	
HGNC:24396	CYCSP22	HCP22	
HGNC:24397	CYCSP23	HCP23	
HGNC:24398	CYCSP24	HCP24	
HGNC:24398	CYCSP24	HC3	
HGNC:24398	CYCSP24	HCP31	
HGNC:24399	CYCSP25	HC10	
HGNC:24399	CYCSP25	HCP25	
HGNC:24400	CYCSP26	HCP26	
HGNC:24401	CYCSP27	HCP27	
HGNC:24402	CYCSP28	HCP28	
HGNC:24403	CYCSP29	HCP29	
HGNC:24405	CYCSP30	HCP30	
HGNC:24406	CYCSP32	HCP32	
HGNC:24407	CYCSP33	HCP33	
HGNC:24408	CYCSP34	HCP34	
HGNC:24409	CYCSP35	HCP35	
HGNC:24409	CYCSP35	HC8	
HGNC:24411	CYCSP38	HCP38	
HGNC:24411	CYCSP38	HC2	
HGNC:24412	CYCSP39	HC1	
HGNC:24412	CYCSP39	HCP39	
HGNC:24414	CYCSP40	HCP40	
HGNC:24414	CYCSP40	HC7	
HGNC:2580	CYCSP41	HCP41	CYC1LP4
HGNC:2581	CYCSP42		CYC1LP5
HGNC:24417	CYCSP43	HCP43	
HGNC:24418	CYCSP44	HCP44	
HGNC:24419	CYCSP45	HCP45	
HGNC:23941	CYCSP46	HCP46	
HGNC:23941	CYCSP46	HCP47	
HGNC:23942	CYCSP48	HCP48	
HGNC:23943	CYCSP49	HCP49	CYCSP54
HGNC:24383	CYCSP51	HCP1	
HGNC:24393	CYCSP52	HCP2	
HGNC:24393	CYCSP52	HC6	
HGNC:24404	CYCSP53	HCP3	
HGNC:21252	CYCSP55	bA513I15.3	CYCSL1
HGNC:21252	CYCSP55	HCP15	CYCSL1
HGNC:24424	CYCTP	HCP9	
HGNC:13759	CYFIP1	KIAA0068	
HGNC:13759	CYFIP1	P140SRA-1	
HGNC:13759	CYFIP1	SHYC	
HGNC:13760	CYFIP2	PIR121	
HGNC:16505	CYGB	HGB	
HGNC:16505	CYGB	STAP	
HGNC:17806	CYHR1	CHRP	
HGNC:17806	CYHR1	KIAA0496	
HGNC:17806	CYHR1	MGC13010	
HGNC:2582	CYLC1		
HGNC:2583	CYLC2		
HGNC:2584	CYLD	KIAA0849	CYLD1
HGNC:2584	CYLD	USPL2	CYLD1
HGNC:2587	CYMD	DCMD	
HGNC:2587	CYMD	MDDC	
HGNC:2588	CYMP		
HGNC:52509	CYMP-AS1		
HGNC:2595	CYP1A1	P450DX	CYP1
HGNC:2595	CYP1A1	P1-450	CYP1
HGNC:2595	CYP1A1	P450-C	CYP1
HGNC:2595	CYP1A1	CP11	CYP1
HGNC:2596	CYP1A2	P3-450	
HGNC:2596	CYP1A2	CP12	
HGNC:2597	CYP1B1	CP1B	GLC3A
HGNC:28543	CYP1B1-AS1	MGC34824	C2orf58
HGNC:39968	CYP1D1P	CYP1A8P	
HGNC:2607	CYP2A		
HGNC:2610	CYP2A6	CPA6	CYP2A3
HGNC:2610	CYP2A6	CYP2A	CYP2A3
HGNC:2611	CYP2A7	CYP2A	
HGNC:2612	CYP2A7P1	CYP2A18PN	
HGNC:2612	CYP2A7P1	CYP2A7PT	
HGNC:2613	CYP2A7P2	CYP2A18PC	
HGNC:2608	CYP2A13	CPAD	
HGNC:2608	CYP2A13	CYP2A	
HGNC:39975	CYP2AB1P		
HGNC:39976	CYP2AC1P		
HGNC:2615	CYP2B6	CPB6	CYP2B
HGNC:2615	CYP2B6	CYPIIB6	CYP2B
HGNC:2616	CYP2B7P	CYP2B	CYP2B7P1
HGNC:2622	CYP2C8	CPC8	
HGNC:2623	CYP2C9	P450IIC9	CYP2C10
HGNC:2620	CYP2C18	P450IIC17	CYP2C17
HGNC:2620	CYP2C18	CPCI	CYP2C17
HGNC:2620	CYP2C18	CYP2C	CYP2C17
HGNC:2621	CYP2C19	P450IIC19	CYP2C
HGNC:2621	CYP2C19	CPCJ	CYP2C
HGNC:39970	CYP2C23P		CYP2C62P
HGNC:39971	CYP2C56P	CYP2C-se1[7]	
HGNC:39969	CYP2C58P		
HGNC:42406	CYP2C59P	CYP2C9-de2c3c	
HGNC:42410	CYP2C60P	CYP2C8-de6b	
HGNC:39972	CYP2C61P	CYP2C-se2[1:2]	
HGNC:42411	CYP2C63P	CYP2C-se3[1]	
HGNC:39974	CYP2C64P	CYP2C-se4[1]	
HGNC:42405	CYP2C115P	CYP2C9-de1b	
HGNC:2625	CYP2D6	CPD6	CYP2DL1
HGNC:2625	CYP2D6	CPD6	CYP2D7P2
HGNC:2625	CYP2D6	CPD6	CYP2D7BP
HGNC:2625	CYP2D6	CPD6	CYP2D8P2
HGNC:2625	CYP2D6	CPD6	CYP2D7AP
HGNC:2625	CYP2D6	P450-DB1	CYP2DL1
HGNC:2625	CYP2D6	P450-DB1	CYP2D7P2
HGNC:2625	CYP2D6	P450-DB1	CYP2D7BP
HGNC:2625	CYP2D6	P450-DB1	CYP2D8P2
HGNC:2625	CYP2D6	P450-DB1	CYP2D7AP
HGNC:2625	CYP2D6	CYP2D	CYP2DL1
HGNC:2625	CYP2D6	CYP2D	CYP2D7P2
HGNC:2625	CYP2D6	CYP2D	CYP2D7BP
HGNC:2625	CYP2D6	CYP2D	CYP2D8P2
HGNC:2625	CYP2D6	CYP2D	CYP2D7AP
HGNC:2625	CYP2D6	P450C2D	CYP2DL1
HGNC:2625	CYP2D6	P450C2D	CYP2D7P2
HGNC:2625	CYP2D6	P450C2D	CYP2D7BP
HGNC:2625	CYP2D6	P450C2D	CYP2D8P2
HGNC:2625	CYP2D6	P450C2D	CYP2D7AP
HGNC:2624	CYP2D7		CYP2D
HGNC:2624	CYP2D7		CYP2D@
HGNC:2624	CYP2D7		CYP2D7P1
HGNC:2624	CYP2D7		CYP2D7P
HGNC:2628	CYP2D8P		CYP2DP1
HGNC:2628	CYP2D8P		CYP2D8P1
HGNC:2631	CYP2E1		CYP2E
HGNC:2632	CYP2F1		CYP2F
HGNC:18851	CYP2F2P		CYP2F1P
HGNC:2633	CYP2G1P	CYP2GP1	CYP2G1
HGNC:15653	CYP2G2P	CYP2GP2	CYP2G2
HGNC:2634	CYP2J2		
HGNC:20580	CYP2R1		
HGNC:15654	CYP2S1		
HGNC:18852	CYP2T1P		CYP2T2P
